,Availablility,Furnishing,Gender_requirement,Location,Max_period,Min_period,Price,Short_description,Size,Price_per_month,Average_price_per_month,Postal_code
634,01 Aug 2019,Furnished,Males or females,Salford (M5),None,12 months,"['£390 pcm', '£390 pcm', '£390 pcm', '£78 pw']",4 bed house near Salford Royal Hospital & Uni,Single + 3 doubles,"[390, 390, 390, 312]",370.5,M5
635,Now,Furnished,No info,St Georges (M15),None,12 months,['Potential Buddy Ups'],2 bed apartment for rent in Castlefield,2 bed flat,[],,M15
636,Now,Furnished,Males or females,Didsbury (M20),None,6 months,['£260 pcm'],Houseshare Didsbury Manchester,Double room,[260],260.0,M20
637,Now,Furnished,Males or females,Denton (M34),None,None,['£450 pcm'],One room to rent in semi detached house,Double room,[450],450.0,M34
638,Now,Furnished,Males or females,Victoria Park (M14),8 months,None,['£72 pw'],Room to rent in student house 2018 academic year,Double room,[288],288.0,M14
639,Now,No info,Males or females,Wythenshawe (M22),None,None,"['£400 pcm', '£400 pcm', '£400 pcm', '£375 pcm']",Doble Room Availble Now,Single + 3 doubles,"[400, 400, 400, 375]",393.75,M22
640,Now,Furnished,Males or females,Rusholme (M14),None,6 months,"['£400 pcm', '£400 pcm', '£400 pcm']",Newly refurbished house! Great location very clean,3 doubles,"[400, 400, 400]",400.0,M14
641,Now,No info,Males or females,Benchill (M22),None,None,['£300 pcm'],Single room to rent,Single room,[300],300.0,M22
642,Now,Furnished,Males or females,Salford (M5),None,6 months,['£440 pcm'],One Double Bed Room Available - 2 Bed House,Double room,[440],440.0,M5
643,Now,Furnished,Males or females,Sale (M33),None,6 months,"['£415 pcm', '£340 pcm', '£460 pcm']",Large Double room -short walk to sale centre,3 doubles,"[415, 340, 460]",405.0,M33
644,Now,Furnished,Male preferred,Burnage (M19),None,None,['£440 pcm'],2 guys seek flatmate from  December,Double room,[440],440.0,M19
645,Now,Furnished,Male preferred,Gorton (M18),None,3 months,['£400 pcm'],Room to rent Debdale Park,Double room,[400],400.0,M18
646,Now,Furnished,Males or females,Stretford (M32),None,3 months,['£330 pcm'],One Furnished Single Room Available For Rent,Single room,[330],330.0,M32
647,05 Dec 2018,Furnished,Males or females,Manchester (M34),None,3 months,"['£125 pw', '£400 pcm', '£400 pcm', '£400 pcm', '£400 pcm']",Double room in newly extended house.,Double room,"[500, 400, 400, 400, 400]",420.0,M34
648,Now,Furnished,Males or females,Ancoats (M4),None,12 months,['£495 pcm'],Couple Wanted to Share Brand New 2-Bed,Double room,[495],495.0,M4
649,08 Dec 2018,Furnished,Males or females,Manchester (M3),None,2 months,['£550 pcm'],"Double room in 2 bed flat, 10 mins from town",Double room,[550],550.0,M3
650,16 Dec 2018,Furnished,Male preferred,Chorlton (M21),None,4 months,['£385 pcm'],Furnished spacious double room in central Chorlton,Double room,[385],385.0,M21
651,01 Mar 2019,No info,Female preferred,Swinton (M27),None,3 months,['£95 pw'],Double room with en suite South Swinton Mon-Fri,Double room,[380],380.0,M27
652,Now,No info,Male preferred,Eccles (M30),None,None,['£415 pcm'],Happy Home,Double room,[415],415.0,M30
653,01 Jan 2019,Furnished,Female preferred,Ardwick (M13),None,6 months,['£100 pw'],1 big double room available in a new built house,Double room,[400],400.0,M13
654,Now,Furnished,Males or females,Fallowfield (M14),5 months,4 months,['£120 pw'],Spacious room in fun and safe house in Fallowfield,Double room,[480],480.0,M14
655,Now,Furnished,Males or females,East Didsbury (M20),None,None,['£495 pcm'],Stunning double room. Pets considered,Double room,[495],495.0,M20
656,Now,Furnished,Female preferred,Manchester (M8),None,12 months,['£300 pcm'],Looking for a flatmate for spare double room,Double room,[300],300.0,M8
657,Now,Furnished,Males or females,Victoria Park (M13),None,6 months,"['£375 pcm', '£400 pcm', '£350 pcm']",Room available with all bills included from £350,Single room,"[375, 400, 350]",375.0,M13
658,Now,Furnished,Female preferred,Whalley Range (M16),None,None,['£309 pcm'],Spacious double room,Double room,[309],309.0,M16
659,Now,Furnished,Female preferred,Didsbury (M20),None,6 months,['£420 pcm'],Didsbury Lovely room  - bills included.,Double room,[420],420.0,M20
660,Now,Furnished,Male preferred,Manchester City Centre (M1),None,6 months,['£475 pcm'],Flatmate Wanted!,Double room,[475],475.0,M1
661,Now,Furnished,Males or females,Chorlton-cum-Hardy (M21),None,3 months,['£450 pcm'],Great Appartment in the heart of Colton-Cum-Hardy,Double room,[450],450.0,M21
662,Now,Furnished,Female preferred,Prestwich (M25),None,3 months,['£125 pw'],Single  Room in a recently renovated home,Single room,[500],500.0,M25
663,Now,Furnished,Males or females,Manchester (M14),None,None,['£450 pcm'],Double bedroom in 2 bed top floor flat,Double room,[450],450.0,M14
664,Now,Furnished,Female preferred,West Didsbury (M20),7 months,7 months,"['£476 pcm', '£476 pcm']",Lovely house in Withington,2 doubles,"[476, 476]",476.0,M20
665,01 Feb 2019,Furnished,Female preferred,Withington (M20),5 months,None,['£442 pcm'],Student Room to Let in Withington,Double room,[442],442.0,M20
666,Now,Furnished,Males or females,Fallowfield (M14),None,10 months,"['£65 pw', '£65 pw', '£65 pw', '£65 pw', '£65 pw']",4/5 bedroom newly refurbished house- Ladybarn L,5 doubles,"[260, 260, 260, 260, 260]",260.0,M14
667,Now,Furnished,Males or females,Higher Broughton (M7),None,None,['£120 pw'],Private Bedroom with Ensuite,Double room,[480],480.0,M7
668,Now,Furnished,Female preferred,Salford (M5),36 months,6 months,['£337 pcm'],Double ensuite room close to city centre,Double room,[337],337.0,M5
669,Now,Furnished,No info,Moss Nook (M22),None,6 months,['Potential Buddy Ups'],Manchester Airport,7 bed house,[],,M22
670,21 Dec 2018,Furnished,Males or females,Chorlton (M21),None,6 months,['£390 pcm'],Big Double Room in Chorlton by Green,Double room,[390],390.0,M21
671,Now,Furnished,Males or females,Prestwich (M25),None,6 months,['£110 pw'],Large Double Room in Semi-Detached House,Double room,[440],440.0,M25
672,19 Dec 2018,Furnished,Males or females,Salford (M5),None,None,['£500 pcm'],Double room to rent,Double room,[500],500.0,M5
673,Now,Furnished,Males or females,Salford (M7),None,3 months,['£350 pcm'],Double Room,Double room,[350],350.0,M7
674,01 Feb 2019,Furnished,Males or females,Whalley Range (M16),None,1 month,"['£475 pcm', '£455 pcm', '£470 pcm']",Fun Household For Like Minded People,3 doubles,"[475, 455, 470]",466.6666666666667,M16
675,Now,Furnished,Males or females,Whitefield (M45),None,6 months,['£399 pcm'],Ensuite £399pm inc 350meg Virgin BB,Double room,[399],399.0,M45
676,Now,No info,Female preferred,Woodhouse Park (M22),None,None,['£400 pcm'],Female,Double room,[400],400.0,M22
677,Now,Furnished,Males or females,Hulme (M15),None,7 months,['£400 pcm'],Beautiful double room available - Hulme,Double room,[400],400.0,M15
678,15 Jan 2019,No info,Male preferred,Fallowfield (M14),None,6 months,['£92 pw'],317a Wilmslow road,Double room,[368],368.0,M14
679,21 Dec 2018,No info,Males or females,Manchester City Centre (M1),None,None,['£350 pcm'],Cosy Room Slap Bang City Centre,Double room,[350],350.0,M1
680,Now,No info,Males or females,West Didsbury (M20),None,None,['£400 pcm'],Spacious Double bedroom  to rent Monday to Friday,Double room,[400],400.0,M20
681,Now,Furnished,Males or females,Hulme (M15),7 months,None,['£147 pw'],Room in student accomodation for rent,Single room,[588],588.0,M15
682,Now,Furnished,Male preferred,Chorlton-cum-Hardy (M21),None,None,['£550 pcm'],Stunning Room in Large House in Chorlton Village,Double room,[550],550.0,M21
683,Now,Furnished,Males or females,Salford (M5),None,6 months,['£420 pcm'],Single room available in Salford Quays asap,Single room,[420],420.0,M5
684,Now,Furnished,Males or females,West Didsbury (M20),None,6 months,['£595 pcm'],Large bedroom with ensuite in new build house,Double room,[595],595.0,M20
685,13 Jan 2019,Furnished,Males or females,Alexandra  Park (M16),None,6 months,['£348 pcm'],Double Room in two-bed apartment. Whalley Range,Double room,[348],348.0,M16
686,Now,Furnished,Males or females,Cheetham Hill (M8),None,None,['£550 pcm'],Room to let in lovely 3 bedroom home,Double room,[550],550.0,M8
687,15 Dec 2018,Furnished,Female preferred,Peel Hall (M22),None,None,['£350 pcm'],Single Clean Room To Rent,Single room,[350],350.0,M22
688,Now,Furnished,Males or females,Partington (M31),None,None,['£95 pw'],Double room in very clean home Partington £95pw,Double room,[380],380.0,M31
689,01 Jan 2019,Furnished,Males or females,Salford (M7),None,6 months,['£450 pcm'],Fully furnished double room available,Double room,[450],450.0,M7
690,01 Feb 2019,Furnished,Males or females,West Didsbury (M20),None,None,['£350 pcm'],Room in refurbished West Didsbury flat,Double room,[350],350.0,M20
691,01 Jan 2019,Furnished,Males or females,Fallowfield (M14),6 months,None,['£127 pw'],Spacious Room to Rent from January 2019,Double room,[508],508.0,M14
692,Now,Furnished,Female preferred,Fallowfield (M14),5 months,None,['£141 pw'],Room in Student Accomodation - Fallowfield,Single room,[564],564.0,M14
693,Now,Furnished,Male preferred,Manchester (M13),8 months,None,['£139 pw'],"Room available, Amazing location!",Double room,[556],556.0,M13
694,Now,Furnished,Males or females,Victoria Park (M14),None,None,['£410 pcm'],Double Bedroom available.,Double room,[410],410.0,M14
695,09 Dec 2018,Furnished,Males or females,St Georges (M15),None,12 months,['£425 pcm'],Room to rent in lovely Burton Place in Castlefield,Double room,[425],425.0,M15
696,Now,Furnished,Males or females,Hulme (M15),None,None,['£475 pcm'],Double Room In Modern Flat With Parking Included,Double room,[475],475.0,M15
697,Now,Furnished,Males or females,Ardwick (M12),None,6 months,['£310 pcm'],Room Near City Manchester University Oxford Road,Double room,[310],310.0,M12
698,01 Dec 2018,Furnished,Female preferred,Manchester City Centre (M4),None,6 months,['£625 pcm'],Modern double room/ensuite in city centre,Double room,[625],625.0,M4
699,Now,Furnished,Female preferred,Manchester City Centre (M4),None,6 months,['£550 pcm'],City Centre Manchester room to let,Double room,[550],550.0,M4
700,Now,Furnished,Males or females,Partington (M31),None,None,['£100 pw'],Furnished Double Room - live in landlord,Double room,[400],400.0,M31
701,Now,Furnished,Males or females,Manchester City Centre (M1),None,6 months,['£650 pcm'],Room for rent in Central Manchester,Double room,[650],650.0,M1
702,25 Jan 2019,Furnished,Males or females,Salford (M3),None,6 months,['£425 pcm'],Double bedroom with ensuit City Point 2,Double room,[425],425.0,M3
703,Now,Furnished,No info,Whitefield (M45),None,None,['£695 pcm (whole property)'],Three Bedroom Semi Detached house in Whitefield,3 bed house,[695],695.0,M45
704,02 Jan 2019,Furnished,Male preferred,Woodhouse Park (M22),None,6 months,['£400 pcm'],MAN Airport - Kingsize Room,Double room,[400],400.0,M22
705,Now,Furnished,Males or females,Manchester City Centre (M3),None,None,['£450 pcm'],1 Double Room,Double room,[450],450.0,M3
706,Now,No info,Males or females,Radcliffe (M26),None,None,['£400 pcm'],Spacious Double Room To Rent,Double room,[400],400.0,M26
707,Now,No info,Males or females,Victoria Park (M13),None,9 months,['£90 pw'],Rooms still available single and doubles,Single room,[360],360.0,M13
708,Now,Furnished,Males or females,Castlefield (M3),None,None,['£470 pcm'],Beautiful flat  next to Deansgate station,Double room,[470],470.0,M3
709,Now,Furnished,Males or females,Newton Heath (M40),None,None,['£300 pcm'],Lodger Required for lovely 2 bed Semi in M40,Double room,[300],300.0,M40
710,Now,Furnished,Males or females,Fallowfield (M14),12 months,6 months,"['£230 pcm', '£230 pcm', '£230 pcm', '£220 pcm']",Nice  Semi detached 4 bedrooms to rent Fallowfield,Double room,"[230, 230, 230, 220]",227.5,M14
711,17 Jan 2019,Furnished,Female preferred,Manchester City Centre (M4),None,None,['£485 pcm'],En Suite Room in City Centre Penthouse Flat,Double room,[485],485.0,M4
712,Now,No info,Males or females,Atherton (M46),None,None,"['£300 pcm', '£280 pcm']",Hurry,Double room,"[300, 280]",290.0,M46
713,Now,Furnished,Males or females,Harpurhey (M9),None,None,['£100 pw'],Room to let .Harpurhey/Crumsall,Single room,[400],400.0,M9
714,Now,Furnished,Males or females,Salford Quays (M50),None,6 months,"['£450 pcm', '£350 pcm']",New Modern Apartment on Fifth Floor,2 doubles,"[450, 350]",400.0,M50
715,02 Feb 2019,Furnished,Males or females,Manchester City Centre (M1),6 months,3 months,['£700 pcm'],City centre flat flatmate wanted!,Double room,[700],700.0,M1
716,Now,No info,Males or females,Crumpsall (M8),None,None,['£350 pcm'],Share To Room,Double room,[350],350.0,M8
717,01 Jan 2019,Furnished,Female preferred,Salford (M6),6 months,None,['£87 pw'],"Double bedroom to rent , flat share",Double room,[348],348.0,M6
718,Now,Furnished,Males or females,Manchester City Centre (M1),None,3 months,['£625 pcm'],Double room in Northern Quarter- Now Available,Double room,[625],625.0,M1
719,Now,Furnished,Female preferred,Fallowfield (M14),8 months,None,['£520 pcm'],Double bedroom available,Double room,[520],520.0,M14
720,Now,No info,Female preferred,Cheetham Hill (M8),None,None,['£325 pcm'],Room For Female,Double room,[325],325.0,M8
721,Now,Furnished,Female preferred,Swinton (M27),12 months,None,['£500 pcm'],"Room in beautiful home, Worsley border",Double room,[500],500.0,M27
722,Now,Furnished,Males or females,Chorlton (M21),36 months,6 months,['£550 pcm'],"The Dog House, Beech Road, Chorlton Manchester M21",Double room,[550],550.0,M21
723,05 Jan 2019,Furnished,Males or females,Old Trafford (M16),None,3 months,['£115 pw'],Newly Refurbish Double Room with Integrated Work S,Double room,[460],460.0,M16
724,01 Jul 2019,Furnished,Males or females,Manchester (M14),24 months,12 months,"['£540 pcm', '£540 pcm']",Student Accommodation Ready for 2019 Two Bedroom,2 doubles,"[540, 540]",540.0,M14
725,29 Jan 2019,Furnished,Male preferred,Salford (M5),36 months,6 months,['£550 pcm'],Bills included Ensuite 9th Floor Apartment,Double room,[550],550.0,M5
726,Now,Furnished,Males or females,Gorton (M18),None,3 months,['£340 pcm'],Double room to rent in clean and renovated house,Double room,[340],340.0,M18
727,01 Dec 2018,Furnished,Males or females,Hulme (M15),None,3 months,['£400 pcm'],Single bedroom - bills included,Single room,[400],400.0,M15
728,14 Jan 2019,Furnished,Female preferred,Levenshulme (M19),3 months,None,['£450 pcm'],Double room - short lets or Mon-Fri. Levenshulme,Double room,[450],450.0,M19
729,Now,Furnished,Males or females,Openshaw (M11),None,None,['£450 pcm'],Double room with en suite and walk in cupboard on,Double room,[450],450.0,M11
730,Now,Furnished,Female preferred,Manchester (M11),None,10 months,['£348 pcm'],Single room by Etihad Stadium,Single room,[348],348.0,M11
731,Now,Furnished,Female preferred,Whalley Range (M16),None,6 months,['£375 pcm'],Clean and spacious - room and bathroom available!,Double room,[375],375.0,M16
732,23 Dec 2018,Furnished,Males or females,Didsbury (M20),None,6 months,"['£330 pcm', '£330 pcm']",2 double rooms in shared house - Only £330!,2 doubles,"[330, 330]",330.0,M20
733,02 Jan 2019,Furnished,No info,Didsbury Village (M20),None,6 months,['£900 pcm (whole property)'],Modern flat - Didsbury Village,2 bed flat,[900],900.0,M20
734,12 Dec 2018,Furnished,No info,West Didsbury (M20),None,None,['£450 pcm (whole property)'],Lovely Studio Flat in West Didsbury to Rent,1 bed flat,[450],450.0,M20
735,Now,Furnished,Males or females,Fallowfield (M14),36 months,8 months,['£68 pw'],Double room with CH & DG windows,Double room,[272],272.0,M14
736,01 Jan 2019,No info,Males or females,Rusholme (M14),7 months,None,['£303 pcm'],Downstairs room on a quiet street.,Single room,[303],303.0,M14
737,17 Dec 2018,No info,Males or females,Hulme (M15),None,None,"['£410 pcm', '£410 pw']",Available Apartment,2 doubles,"[410, 1640]",1025.0,M15
738,17 Dec 2018,No info,Males or females,Hulme (M15),None,3 months,"['£410 pcm', '£410 pcm']",Available Apartment,2 doubles,"[410, 410]",410.0,M15
739,27 Dec 2018,No info,Female preferred,Crumpsall (M8),None,None,['£350 pcm'],Only Female Required,Double room,[350],350.0,M8
740,Now,No info,Males or females,Salford (M3),None,None,['£110 pw'],Double Room M3,Double room,[440],440.0,M3
741,Now,Furnished,Males or females,Salford (M6),None,10 months,['£300 pcm'],All Inclusive Single Room 5 Mins from Salford Uni,Single room,[300],300.0,M6
742,21 Dec 2018,Furnished,Males or females,West Didsbury (M20),None,3 months,['£490 pcm'],Double Room available in West Didsbury,Double room,[490],490.0,M20
743,Now,Furnished,Female preferred,Manchester (M12),None,None,['£100 pw'],Choice of Room in Family Home Ladies Prefered,Double room,[400],400.0,M12
744,10 Dec 2018,Furnished,Males or females,Manchester City Centre (M3),None,None,['£650 pcm'],Quality city centre double room,Double room,[650],650.0,M3
745,19 Nov 2019,Furnished,Males or females,Salford (M3),None,4 months,['£585 pcm'],Quiet professional house in an ideal location,Double room,[585],585.0,M3
746,Now,No info,Males or females,Longsight (M13),None,6 months,['£300 pcm'],Room near Royal Infirmary Oxford Road UoM,Double room,[300],300.0,M13
747,15 Dec 2018,Furnished,Males or females,Manchester (M1),None,None,['£600 pcm'],New York style Loft conversion - M1 NQ,Double room,[600],600.0,M1
748,15 Dec 2018,Furnished,Males or females,Hulme (M15),None,6 months,['£540 pcm'],Furnished Double bedroom near city centre,Double room,[540],540.0,M15
749,01 Jan 2019,Furnished,Male preferred,Manchester City Centre (M3),None,12 months,"['£480 pcm', '£450 pcm', '£380 pcm']",Double bedroom in Manchester City Centre,Double room,"[480, 450, 380]",436.6666666666667,M3
750,Now,Furnished,Female preferred,Fallowfield (M14),None,None,['£411 pcm'],1 room to rent in a 2 bedroom flat in Fallowfield,Double room,[411],411.0,M14
751,Now,Furnished,Males or females,Eccles (M30),None,3 months,['£450 pcm'],Large double bedroom recently renovated,Double room,[450],450.0,M30
752,Now,Furnished,Males or females,Burnage (M19),None,6 months,"['£350 pcm', '£350 pcm', '£350 pcm', '£350 pcm', '£280 pcm']",Large double rooms Manchester (All bills included),Single + 4 doubles,"[350, 350, 350, 350, 280]",336.0,M19
753,Now,Furnished,Males or females,Manchester (M18),None,6 months,"['£80 pw', '£80 pw', '£80 pw', '£90 pw', '£70 pw', '£80 pw', '£80 pw']",Double Rooms Manchester (All Bills Inclu),3 doubles,"[320, 320, 320, 360, 280, 320, 320]",320.0,M18
754,Now,Furnished,Males or females,Salford (M6),9 months,None,['£469 pcm'],"Room in house, close to everything",Double room,[469],469.0,M6
755,Now,Furnished,Males or females,Tyldesley (M29),None,None,['£100 pw'],Double Room own Bathroom to let,Double room,[400],400.0,M29
756,Now,Furnished,Males or females,Swinton (M27),None,None,['£500 pcm'],Spacious double room to let with plenty of storage,Double room,[500],500.0,M27
757,26 Jan 2019,Furnished,Males or females,Manchester (M14),5 months,5 months,['£437 pcm'],Student Room in Fallowfield,Double room,[437],437.0,M14
758,Now,Furnished,Males or females,Worsley (M28),None,None,['£375 pcm'],Single Bedroom Within a Lovely Family Home,Single room,[375],375.0,M28
759,02 Jan 2019,Furnished,Males or females,Manchester (M19),None,None,['£390 pcm'],Room to Rent,Double room,[390],390.0,M19
760,Now,Furnished,Males or females,Salford (M7),None,3 months,['£359 pcm'],Nice Double Room Manchester Salford Bills included,Double room,[359],359.0,M7
761,07 Jan 2019,Furnished,Males or females,Manchester City Centre (M1),None,None,['£125 pw'],Student bedroom to rent in shared 3 bedroom flat,Double room,[500],500.0,M1
762,Now,Furnished,Males or females,Fallowfield (M14),None,8 months,['£548 pw'],Double Room with Ensuite - Bills Included,Double room,[2192],2192.0,M14
763,01 Jan 2019,Furnished,Males or females,Old Trafford (M16),None,None,['£380 pcm'],Lovely double bedroom in 3 bed house,Double room,[380],380.0,M16
764,10 Jan 2019,Furnished,Female preferred,Salford (M3),7 months,3 months,['£550 pcm'],Double Bedroom to Rent in Greengate - Mid January,Double room,[550],550.0,M3
765,Now,Furnished,Males or females,Manchester (M40),None,None,['£250 pcm'],"Lovely, Clean, Tidy, Quiet Single Room",Single room,[250],250.0,M40
